time,temperature,co2,iaq,deviceId
2022-11-07 23:39:25+11:00,23.95444679260254,1053.738037109375,176.0,7BB92D02D696C5C5
2022-11-07 23:39:55+11:00,24.157638549804688,650.2900390625,78.0,99DD33EFB7990A71
2022-11-07 23:39:57+11:00,23.661378860473633,1158.28466796875,197.0,1DA36D3BE34D559A
2022-11-07 23:40:07+11:00,24.748172760009766,1073.13818359375,181.0,B84C4503F361D64A
2022-11-07 23:40:18+11:00,24.76706886291504,1054.907958984375,177.0,E7184ABA7A055FD1
2022-11-07 23:40:25+11:00,23.949365615844727,1058.1591796875,177.0,7BB92D02D696C5C5
2022-11-07 23:40:55+11:00,24.155115127563477,649.044189453125,78.0,99DD33EFB7990A71
2022-11-07 23:40:57+11:00,23.663888931274414,1156.542724609375,196.0,1DA36D3BE34D559A
2022-11-07 23:41:08+11:00,24.74053955078125,1074.09765625,181.0,B84C4503F361D64A
2022-11-07 23:41:18+11:00,24.76455307006836,1059.1407470703125,177.0,E7184ABA7A055FD1
2022-11-07 23:41:25+11:00,23.951906204223633,1053.72705078125,176.0,7BB92D02D696C5C5
2022-11-07 23:41:55+11:00,24.155115127563477,650.642822265625,78.0,99DD33EFB7990A71
2022-11-07 23:41:57+11:00,23.661346435546875,1162.5616455078125,198.0,1DA36D3BE34D559A
2022-11-07 23:42:07+11:00,24.745630264282227,1072.222900390625,180.0,B84C4503F361D64A
2022-11-07 23:42:18+11:00,24.751970291137695,1056.3214111328125,177.0,E7184ABA7A055FD1
2022-11-07 23:42:25+11:00,23.94682502746582,1065.6614990234375,179.0,7BB92D02D696C5C5
2022-11-07 23:42:55+11:00,24.157638549804688,651.62890625,79.0,99DD33EFB7990A71
2022-11-07 23:42:57+11:00,23.661346435546875,1156.3914794921875,197.0,1DA36D3BE34D559A
2022-11-07 23:43:07+11:00,24.74053955078125,1076.3634033203125,181.0,B84C4503F361D64A
2022-11-07 23:43:18+11:00,24.76455307006836,1058.9378662109375,177.0,E7184ABA7A055FD1
2022-11-07 23:43:25+11:00,23.94682502746582,1061.676025390625,178.0,7BB92D02D696C5C5
2022-11-07 23:43:55+11:00,24.155115127563477,648.790283203125,77.0,99DD33EFB7990A71
2022-11-07 23:43:57+11:00,23.653757095336914,1148.9554443359375,195.0,1DA36D3BE34D559A
2022-11-07 23:44:07+11:00,24.748172760009766,1077.69189453125,182.0,B84C4503F361D64A
2022-11-07 23:44:18+11:00,24.759521484375,1059.823486328125,178.0,E7184ABA7A055FD1
2022-11-07 23:44:25+11:00,23.949365615844727,1053.302734375,176.0,7BB92D02D696C5C5
2022-11-07 23:44:55+11:00,24.157638549804688,651.850341796875,79.0,99DD33EFB7990A71
2022-11-07 23:44:57+11:00,23.65118408203125,1158.096435546875,197.0,1DA36D3BE34D559A
2022-11-07 23:45:08+11:00,24.735448837280273,1075.160400390625,181.0,B84C4503F361D64A
2022-11-07 23:45:18+11:00,24.751970291137695,1047.98486328125,175.0,E7184ABA7A055FD1
2022-11-07 23:45:25+11:00,23.936695098876953,1068.7208251953125,180.0,7BB92D02D696C5C5
2022-11-07 23:45:55+11:00,24.150066375732422,652.26953125,79.0,99DD33EFB7990A71
2022-11-07 23:45:57+11:00,23.656265258789062,1151.328369140625,196.0,1DA36D3BE34D559A
2022-11-07 23:46:08+11:00,24.745630264282227,1074.9610595703125,181.0,B84C4503F361D64A
2022-11-07 23:46:18+11:00,24.746938705444336,1048.2801513671875,175.0,E7184ABA7A055FD1
2022-11-07 23:46:25+11:00,23.944284439086914,1065.74267578125,179.0,7BB92D02D696C5C5
2022-11-07 23:46:55+11:00,24.155115127563477,651.345458984375,79.0,99DD33EFB7990A71
2022-11-07 23:46:57+11:00,23.65118408203125,1162.9306640625,198.0,1DA36D3BE34D559A
2022-11-07 23:47:07+11:00,24.74308204650879,1079.19384765625,182.0,B84C4503F361D64A
2022-11-07 23:47:18+11:00,24.754487991333008,1053.7750244140625,176.0,E7184ABA7A055FD1
2022-11-07 23:47:25+11:00,23.936662673950195,1063.827392578125,179.0,7BB92D02D696C5C5
2022-11-07 23:47:55+11:00,24.152589797973633,651.987548828125,79.0,99DD33EFB7990A71
2022-11-07 23:47:57+11:00,23.65118408203125,1158.0189208984375,197.0,1DA36D3BE34D559A
2022-11-07 23:48:07+11:00,24.748205184936523,1068.16357421875,180.0,B84C4503F361D64A
2022-11-07 23:48:18+11:00,24.741905212402344,1053.955810546875,176.0,E7184ABA7A055FD1
2022-11-07 23:48:25+11:00,23.93157958984375,1065.1671142578125,179.0,7BB92D02D696C5C5
2022-11-07 23:48:55+11:00,24.157638549804688,653.23046875,80.0,99DD33EFB7990A71
2022-11-07 23:48:57+11:00,23.65118408203125,1163.945556640625,199.0,1DA36D3BE34D559A
2022-11-07 23:49:07+11:00,24.745630264282227,1074.20458984375,181.0,B84C4503F361D64A
2022-11-07 23:49:18+11:00,24.739421844482422,1059.5799560546875,178.0,E7184ABA7A055FD1
2022-11-07 23:49:25+11:00,23.934120178222656,1075.6031494140625,181.0,7BB92D02D696C5C5
2022-11-07 23:49:55+11:00,24.147541046142578,653.3072509765625,80.0,99DD33EFB7990A71
2022-11-07 23:49:57+11:00,23.6435604095459,1161.5025634765625,198.0,1DA36D3BE34D559A
2022-11-07 23:50:08+11:00,24.74308204650879,1073.2119140625,181.0,B84C4503F361D64A
2022-11-07 23:50:18+11:00,24.744421005249023,1060.0965576171875,178.0,E7184ABA7A055FD1
2022-11-07 23:50:25+11:00,23.936662673950195,1067.5731201171875,179.0,7BB92D02D696C5C5
2022-11-07 23:50:55+11:00,24.152589797973633,651.986083984375,79.0,99DD33EFB7990A71
2022-11-07 23:50:57+11:00,23.64864158630371,1148.966552734375,195.0,1DA36D3BE34D559A
2022-11-07 23:51:08+11:00,24.74308204650879,1070.68408203125,180.0,B84C4503F361D64A
2022-11-07 23:51:18+11:00,24.746938705444336,1056.12939453125,177.0,E7184ABA7A055FD1
2022-11-07 23:51:25+11:00,23.93920135498047,1061.074462890625,178.0,7BB92D02D696C5C5
2022-11-07 23:51:55+11:00,24.155115127563477,651.1580200195312,79.0,99DD33EFB7990A71
2022-11-07 23:51:57+11:00,23.641019821166992,1146.4571533203125,195.0,1DA36D3BE34D559A
2022-11-07 23:52:08+11:00,24.738025665283203,1073.9906005859375,181.0,B84C4503F361D64A
2022-11-07 23:52:18+11:00,24.744421005249023,1056.0888671875,177.0,E7184ABA7A055FD1
2022-11-07 23:52:25+11:00,23.93920135498047,1067.49560546875,179.0,7BB92D02D696C5C5
2022-11-07 23:52:55+11:00,24.152589797973633,652.2547607421875,79.0,99DD33EFB7990A71
2022-11-07 23:52:57+11:00,23.646102905273438,1149.291259765625,196.0,1DA36D3BE34D559A
2022-11-07 23:53:08+11:00,24.73548126220703,1084.729248046875,183.0,B84C4503F361D64A
2022-11-07 23:53:18+11:00,24.754487991333008,1051.02197265625,176.0,E7184ABA7A055FD1
2022-11-07 23:53:25+11:00,23.926496505737305,1066.5582275390625,179.0,7BB92D02D696C5C5
2022-11-07 23:53:55+11:00,24.152589797973633,648.591064453125,77.0,99DD33EFB7990A71
2022-11-07 23:53:57+11:00,23.643592834472656,1148.4720458984375,196.0,1DA36D3BE34D559A
2022-11-07 23:54:07+11:00,24.730358123779297,1074.260009765625,181.0,B84C4503F361D64A
2022-11-07 23:54:18+11:00,24.762035369873047,1045.195068359375,174.0,E7184ABA7A055FD1
2022-11-07 23:54:25+11:00,23.93157958984375,1059.9931640625,178.0,7BB92D02D696C5C5
2022-11-07 23:54:55+11:00,24.152589797973633,648.8212890625,77.0,99DD33EFB7990A71
2022-11-07 23:54:57+11:00,23.646102905273438,1150.295166015625,196.0,1DA36D3BE34D559A
2022-11-07 23:55:07+11:00,24.72526741027832,1075.064453125,181.0,B84C4503F361D64A
2022-11-07 23:55:18+11:00,24.759521484375,1044.0732421875,174.0,E7184ABA7A055FD1
2022-11-07 23:55:25+11:00,23.934152603149414,1061.4989013671875,178.0,7BB92D02D696C5C5
2022-11-07 23:55:55+11:00,24.142492294311523,651.3853149414062,79.0,99DD33EFB7990A71
