time,temperature,co2,iaq,deviceId,target
2022-11-07 23:15:57+11:00,23.676591873168945,1170.204345703125,198.0,1DA36D3BE34D559A,1161.0301513671875
2022-11-07 23:16:57+11:00,23.676591873168945,1163.21484375,196.0,1DA36D3BE34D559A,1161.915771484375
2022-11-07 23:17:57+11:00,23.67913246154785,1170.3223876953125,198.0,1DA36D3BE34D559A,1156.91552734375
2022-11-07 23:18:57+11:00,23.676624298095703,1168.32958984375,197.0,1DA36D3BE34D559A,1156.7420654296875
2022-11-07 23:19:57+11:00,23.67913246154785,1167.2520751953125,197.0,1DA36D3BE34D559A,1151.5166015625
2022-11-07 23:20:57+11:00,23.67405128479004,1166.1485595703125,197.0,1DA36D3BE34D559A,1156.369384765625
2022-11-07 23:21:57+11:00,23.681673049926758,1166.281494140625,197.0,1DA36D3BE34D559A,1162.1409912109375
2022-11-07 23:22:57+11:00,23.67913246154785,1160.332763671875,196.0,1DA36D3BE34D559A,1153.2177734375
2022-11-07 23:23:57+11:00,23.676591873168945,1162.20361328125,196.0,1DA36D3BE34D559A,1158.26611328125
2022-11-07 23:24:57+11:00,23.671510696411133,1159.85302734375,196.0,1DA36D3BE34D559A,1158.28466796875
2022-11-07 23:25:57+11:00,23.67405128479004,1159.40283203125,196.0,1DA36D3BE34D559A,1156.542724609375
2022-11-07 23:26:57+11:00,23.67154312133789,1155.583251953125,195.0,1DA36D3BE34D559A,1162.5616455078125
2022-11-07 23:27:57+11:00,23.676591873168945,1162.760986328125,197.0,1DA36D3BE34D559A,1156.3914794921875
2022-11-07 23:28:57+11:00,23.67916488647461,1162.7757568359375,197.0,1DA36D3BE34D559A,1148.9554443359375
2022-11-07 23:29:57+11:00,23.668970108032227,1154.424560546875,195.0,1DA36D3BE34D559A,1158.096435546875
2022-11-07 23:30:57+11:00,23.67913246154785,1161.0301513671875,197.0,1DA36D3BE34D559A,1151.328369140625
2022-11-07 23:31:57+11:00,23.671510696411133,1161.915771484375,197.0,1DA36D3BE34D559A,1162.9306640625
2022-11-07 23:32:57+11:00,23.668970108032227,1156.91552734375,196.0,1DA36D3BE34D559A,1158.0189208984375
2022-11-07 23:33:57+11:00,23.668970108032227,1156.7420654296875,196.0,1DA36D3BE34D559A,1163.945556640625
2022-11-07 23:34:57+11:00,23.67405128479004,1151.5166015625,195.0,1DA36D3BE34D559A,1161.5025634765625
2022-11-07 23:35:57+11:00,23.671510696411133,1156.369384765625,196.0,1DA36D3BE34D559A,1148.966552734375
2022-11-07 23:36:57+11:00,23.66642951965332,1162.1409912109375,197.0,1DA36D3BE34D559A,1146.4571533203125
2022-11-07 23:37:57+11:00,23.671510696411133,1153.2177734375,195.0,1DA36D3BE34D559A,1149.291259765625
2022-11-07 23:38:57+11:00,23.671510696411133,1158.26611328125,197.0,1DA36D3BE34D559A,1148.4720458984375
2022-11-07 23:39:57+11:00,23.661378860473633,1158.28466796875,197.0,1DA36D3BE34D559A,1150.295166015625
2022-11-07 23:40:57+11:00,23.663888931274414,1156.542724609375,196.0,1DA36D3BE34D559A,1156.974609375
2022-11-07 23:41:57+11:00,23.661346435546875,1162.5616455078125,198.0,1DA36D3BE34D559A,1159.03369140625
2022-11-07 23:42:57+11:00,23.661346435546875,1156.3914794921875,197.0,1DA36D3BE34D559A,1154.1661376953125
2022-11-07 23:43:57+11:00,23.653757095336914,1148.9554443359375,195.0,1DA36D3BE34D559A,1140.471435546875
2022-11-07 23:44:57+11:00,23.65118408203125,1158.096435546875,197.0,1DA36D3BE34D559A,1150.22119140625
2022-11-07 23:45:57+11:00,23.656265258789062,1151.328369140625,196.0,1DA36D3BE34D559A,1158.369384765625
2022-11-07 23:46:57+11:00,23.65118408203125,1162.9306640625,198.0,1DA36D3BE34D559A,1148.649169921875
2022-11-07 23:47:57+11:00,23.65118408203125,1158.0189208984375,197.0,1DA36D3BE34D559A,1150.5828857421875
2022-11-07 23:48:57+11:00,23.65118408203125,1163.945556640625,199.0,1DA36D3BE34D559A,1156.845458984375
2022-11-07 23:49:57+11:00,23.6435604095459,1161.5025634765625,198.0,1DA36D3BE34D559A,1150.6788330078125
2022-11-07 23:50:57+11:00,23.64864158630371,1148.966552734375,195.0,1DA36D3BE34D559A,1141.2501220703125
2022-11-07 23:51:57+11:00,23.641019821166992,1146.4571533203125,195.0,1DA36D3BE34D559A,1142.1025390625
2022-11-07 23:52:57+11:00,23.646102905273438,1149.291259765625,196.0,1DA36D3BE34D559A,1148.608642578125
2022-11-07 23:53:57+11:00,23.643592834472656,1148.4720458984375,196.0,1DA36D3BE34D559A,1151.8228759765625
2022-11-07 23:54:57+11:00,23.646102905273438,1150.295166015625,196.0,1DA36D3BE34D559A,1144.3795166015625
2022-11-07 23:55:57+11:00,23.638479232788086,1156.974609375,197.0,1DA36D3BE34D559A,1146.3389892578125
2022-11-07 23:56:57+11:00,23.63593864440918,1159.03369140625,198.0,1DA36D3BE34D559A,1151.878173828125
2022-11-07 23:57:57+11:00,23.63593864440918,1154.1661376953125,197.0,1DA36D3BE34D559A,1143.85546875
2022-11-07 23:58:57+11:00,23.638479232788086,1140.471435546875,194.0,1DA36D3BE34D559A,1144.076904296875
2022-11-07 23:59:57+11:00,23.633398056030273,1150.22119140625,196.0,1DA36D3BE34D559A,1148.973876953125
2022-11-08 00:00:57+11:00,23.638511657714844,1158.369384765625,198.0,1DA36D3BE34D559A,1141.91064453125
2022-11-08 00:01:57+11:00,23.63593864440918,1148.649169921875,196.0,1DA36D3BE34D559A,1134.3861083984375
