time,temperature,co2,iaq,deviceId,target
2022-11-07 23:15:55+11:00,24.142492294311523,651.75732421875,79.0,99DD33EFB7990A71,80.0
2022-11-07 23:16:55+11:00,24.150066375732422,652.7344970703125,80.0,99DD33EFB7990A71,79.0
2022-11-07 23:17:55+11:00,24.147541046142578,651.7100830078125,79.0,99DD33EFB7990A71,80.0
2022-11-07 23:18:55+11:00,24.147541046142578,650.7254638671875,79.0,99DD33EFB7990A71,79.0
2022-11-07 23:19:55+11:00,24.152589797973633,655.7354736328125,81.0,99DD33EFB7990A71,79.0
2022-11-07 23:20:55+11:00,24.155115127563477,652.303466796875,79.0,99DD33EFB7990A71,79.0
2022-11-07 23:21:55+11:00,24.150066375732422,656.8543701171875,82.0,99DD33EFB7990A71,78.0
2022-11-07 23:22:55+11:00,24.152589797973633,650.6458129882812,78.0,99DD33EFB7990A71,80.0
2022-11-07 23:23:55+11:00,24.155115127563477,650.7801513671875,79.0,99DD33EFB7990A71,79.0
2022-11-07 23:24:55+11:00,24.155115127563477,654.5029296875,81.0,99DD33EFB7990A71,78.0
2022-11-07 23:25:55+11:00,24.157638549804688,651.4473266601562,79.0,99DD33EFB7990A71,78.0
2022-11-07 23:26:55+11:00,24.152589797973633,651.8325805664062,79.0,99DD33EFB7990A71,78.0
2022-11-07 23:27:55+11:00,24.157638549804688,654.3065795898438,81.0,99DD33EFB7990A71,79.0
2022-11-07 23:28:55+11:00,24.15262222290039,649.492919921875,78.0,99DD33EFB7990A71,77.0
2022-11-07 23:29:55+11:00,24.152589797973633,650.1350708007812,78.0,99DD33EFB7990A71,79.0
2022-11-07 23:30:55+11:00,24.155115127563477,654.1441650390625,80.0,99DD33EFB7990A71,79.0
2022-11-07 23:31:55+11:00,24.1601619720459,651.7100830078125,79.0,99DD33EFB7990A71,79.0
2022-11-07 23:32:55+11:00,24.157638549804688,653.5684814453125,80.0,99DD33EFB7990A71,79.0
2022-11-07 23:33:55+11:00,24.157638549804688,651.56396484375,79.0,99DD33EFB7990A71,80.0
2022-11-07 23:34:55+11:00,24.1601619720459,650.8804931640625,79.0,99DD33EFB7990A71,80.0
2022-11-07 23:35:55+11:00,24.157638549804688,650.834716796875,79.0,99DD33EFB7990A71,79.0
2022-11-07 23:36:55+11:00,24.157638549804688,650.2649536132812,78.0,99DD33EFB7990A71,79.0
2022-11-07 23:37:55+11:00,24.162687301635742,652.6001586914062,80.0,99DD33EFB7990A71,79.0
2022-11-07 23:38:55+11:00,24.157638549804688,652.2576904296875,79.0,99DD33EFB7990A71,77.0
2022-11-07 23:39:55+11:00,24.157638549804688,650.2900390625,78.0,99DD33EFB7990A71,77.0
2022-11-07 23:40:55+11:00,24.155115127563477,649.044189453125,78.0,99DD33EFB7990A71,79.0
2022-11-07 23:41:55+11:00,24.155115127563477,650.642822265625,78.0,99DD33EFB7990A71,77.0
2022-11-07 23:42:55+11:00,24.157638549804688,651.62890625,79.0,99DD33EFB7990A71,81.0
2022-11-07 23:43:55+11:00,24.155115127563477,648.790283203125,77.0,99DD33EFB7990A71,78.0
2022-11-07 23:44:55+11:00,24.157638549804688,651.850341796875,79.0,99DD33EFB7990A71,78.0
2022-11-07 23:45:55+11:00,24.150066375732422,652.26953125,79.0,99DD33EFB7990A71,78.0
2022-11-07 23:46:55+11:00,24.155115127563477,651.345458984375,79.0,99DD33EFB7990A71,77.0
2022-11-07 23:47:55+11:00,24.152589797973633,651.987548828125,79.0,99DD33EFB7990A71,77.0
2022-11-07 23:48:55+11:00,24.157638549804688,653.23046875,80.0,99DD33EFB7990A71,77.0
2022-11-07 23:49:55+11:00,24.147541046142578,653.3072509765625,80.0,99DD33EFB7990A71,77.0
2022-11-07 23:50:55+11:00,24.152589797973633,651.986083984375,79.0,99DD33EFB7990A71,77.0
2022-11-07 23:51:55+11:00,24.155115127563477,651.1580200195312,79.0,99DD33EFB7990A71,76.0
2022-11-07 23:52:55+11:00,24.152589797973633,652.2547607421875,79.0,99DD33EFB7990A71,79.0
2022-11-07 23:53:55+11:00,24.152589797973633,648.591064453125,77.0,99DD33EFB7990A71,78.0
2022-11-07 23:54:55+11:00,24.152589797973633,648.8212890625,77.0,99DD33EFB7990A71,78.0
2022-11-07 23:55:55+11:00,24.142492294311523,651.3853149414062,79.0,99DD33EFB7990A71,77.0
2022-11-07 23:56:55+11:00,24.150066375732422,648.9010009765625,77.0,99DD33EFB7990A71,77.0
2022-11-07 23:57:55+11:00,24.155115127563477,654.7169189453125,81.0,99DD33EFB7990A71,78.0
2022-11-07 23:58:55+11:00,24.150066375732422,650.0494384765625,78.0,99DD33EFB7990A71,75.0
2022-11-07 23:59:55+11:00,24.150066375732422,650.3992919921875,78.0,99DD33EFB7990A71,78.0
2022-11-08 00:00:55+11:00,24.155115127563477,650.0907592773438,78.0,99DD33EFB7990A71,77.0
2022-11-08 00:01:55+11:00,24.145017623901367,648.2913818359375,77.0,99DD33EFB7990A71,75.0
2022-11-08 00:02:55+11:00,24.150066375732422,648.5068969726562,77.0,99DD33EFB7990A71,79.0
2022-11-08 00:03:55+11:00,24.152589797973633,648.23974609375,77.0,99DD33EFB7990A71,78.0
2022-11-08 00:04:55+11:00,24.152589797973633,648.5556030273438,77.0,99DD33EFB7990A71,76.0
2022-11-08 00:05:55+11:00,24.1374454498291,648.2279052734375,77.0,99DD33EFB7990A71,79.0
2022-11-08 00:06:55+11:00,24.152589797973633,647.131103515625,76.0,99DD33EFB7990A71,78.0
